Tasks/TerminationRate/t=2,Inference/Loss,policy/dLoss,Evaluation/Iteration,Tasks/EpisodeLength/t=2,Evaluation/AverageDiscountedReturn,policy/LossAfter,policy/EntRewards,Tasks/EpisodeLength/t=3,Inference/dLoss,policy/Encoder/dLoss,policy/Encoder/LossBefore,policy/Encoder/KLBefore,Evaluation/SuccessRate,Evaluation/TerminationRate,policy/Encoder/Entropy,Inference/RRSE,Inference/RMSE,TotalEnvSteps,policy/EntReturns,Tasks/TerminationRate/t=1,Tasks/EpisodeLength/t=1,Tasks/EpisodeLength/t=0,policy/Encoder/KL,policy/Encoder/LossAfter,Evaluation/StdReturn,policy/KL,Evaluation/MinReturn,LinearMultiFeatureBaseline/ExplainedVariance,policy/KLBefore,Inference/CrossEntropy,Evaluation/NumEpisodes,policy/Entropy,Tasks/TerminationRate/t=3,Tasks/TerminationRate/t=0,policy/LossBefore,Evaluation/AverageReturn,Evaluation/MaxReturn
0.4,0.08911738,-0.00013676286,50,79.46666666666667,-58.81666427832925,-0.10579438,-0.04579018279749399,68.15384615384616,0.0031079128,8.7547,-559.4618,0.0,0.48214285714285715,0.48214285714285715,0.564307,0.52401316,0.35238776,211093,-4.218144834219579,0.5,76.78571428571429,72.85714285714286,0.0065666395,-568.2165,35.01834870414464,0.0152545655,-166.3204466700554,0.29009826053924004,0.015037157,0.7485783,56,5.175320700035946,0.6153846153846154,0.42857142857142855,-0.10593114,-77.42692740035376,-33.94952630251646
0.23076923076923078,0.07979844,0.00067307055,51,91.53846153846153,-57.98470278900691,-0.081421226,-0.04557568832534286,81.07142857142857,0.0023543313,-29.490845,-559.4052,0.0,0.4716981132075472,0.4716981132075472,0.5579406,0.46657306,0.3288268,215194,-4.072212494196215,0.7142857142857143,61.42857142857143,76.33333333333333,0.004273574,-529.91437,32.35158102758873,0.009265981,-142.18209332227707,0.3620518178093045,0.008844238,0.77162015,53,4.722791982900512,0.42857142857142855,0.5,-0.080748156,-76.15759962016962,-33.718187533318996
0.42857142857142855,0.13383694,0.00062120706,52,75.78571428571429,-56.6930124543236,-0.112251736,-0.04480393016607949,70.1875,0.004277304,-18.792908,-567.53467,0.0,0.5254237288135594,0.5254237288135594,0.5682592,0.59187067,0.38481712,219326,-4.452827236838509,0.6153846153846154,65.53846153846153,68.5,0.0039091744,-548.74176,37.831691061113204,0.017580543,-189.07492744922638,0.285873076368533,0.01724439,0.69137776,59,5.314110902710552,0.5625,0.5,-0.11163053,-73.60238857397093,-33.7709950581193
0.35714285714285715,0.14109649,6.0595572e-05,53,79.0,-57.63157487689149,-0.10528751,-0.0475828530424702,79.41666666666667,0.003370136,8.161011,-553.5748,0.0,0.43636363636363634,0.43636363636363634,0.58707005,0.51203626,0.34962487,223504,-4.224786512268665,0.4,75.53333333333333,70.42857142857143,0.0059146993,-561.73584,33.956890782555526,0.011993482,-173.69005340337753,0.3884058785247295,0.011693612,0.7805307,55,4.974431265707276,0.5,0.5,-0.10522691,-75.76814943382686,-33.66860292851925
0.4,0.1070883,0.00033316016,54,78.0,-55.89312856617327,-0.17287791,-0.0433771187072125,64.78571428571429,0.0033362657,7.199402,-596.40466,0.0,0.48214285714285715,0.48214285714285715,0.59194964,0.5419701,0.36016598,227600,-4.1854770856822014,0.5,68.92857142857143,81.07692307692308,0.0019107542,-603.60406,31.57637063858045,0.009895322,-144.44832679629326,0.4200170708044535,0.0095805125,0.700594,56,5.07855749130249,0.6428571428571429,0.38461538461538464,-0.17254475,-72.2630999116227,-34.21213489770889
0.42857142857142855,0.0823092,0.00014615059,55,76.35714285714286,-58.63757492453265,-0.05600242,-0.04307372960586379,77.93333333333334,0.003587097,-1.9754028,-662.7702,0.0,0.43636363636363634,0.43636363636363634,0.6670841,0.50769573,0.34006822,231743,-4.040788875516178,0.7692307692307693,56.76923076923077,89.76923076923077,0.006112854,-660.7948,33.136406192897795,0.010580874,-143.44027692079544,0.27521758348458625,0.010491241,0.7176563,55,5.157119312696114,0.4,0.15384615384615385,-0.05585627,-77.1601123297079,-34.091041408479214
0.38461538461538464,0.10165504,0.0006201789,56,78.76923076923077,-53.701566527112426,-0.11137175,-0.043610980959716696,79.92857142857143,0.0025568008,10.980011,-510.9683,0.0,0.55,0.55,0.51751554,0.56877685,0.37599897,235865,-4.478838135973511,0.625,62.625,57.470588235294116,0.0053779134,-521.9483,32.82593357124591,0.0121919,-142.83743691444397,0.15049074302294696,0.011783813,0.6608942,60,5.45809594477802,0.42857142857142855,0.7058823529411765,-0.11075157,-68.45481994546329,-33.867491975426674
0.6666666666666666,0.078067146,0.0005765259,57,62.166666666666664,-51.119818688483335,-0.12724645,-0.04339862658661311,70.3125,0.0030739084,-13.302673,-562.1269,0.0,0.5806451612903226,0.5806451612903226,0.5582448,0.61956835,0.39242983,239982,-4.53127384081354,0.6428571428571429,56.42857142857143,77.35714285714286,0.0018541444,-548.8242,28.80285146707103,0.009809279,-139.38822638988495,0.12555390268820754,0.009629462,0.62794214,62,5.187272760049794,0.625,0.35714285714285715,-0.12666993,-63.82445088137312,-33.888733737170696
0.5384615384615384,0.0806818,0.0004953891,58,66.38461538461539,-54.06907474801764,-0.12062154,-0.04566776705860497,72.07142857142857,0.0042901337,-34.8526,-678.09467,0.0,0.5172413793103449,0.5172413793103449,0.64407617,0.5757816,0.37264886,244094,-4.408437611601499,0.5714285714285714,71.57142857142857,72.82352941176471,0.0026438818,-643.24207,31.435937503792427,0.0079904245,-132.2872552871704,0.41838514151840467,0.007978621,0.71206677,58,5.507443914153696,0.5,0.47058823529411764,-0.12012615,-69.33560855368731,-33.587413631379604
0.23076923076923078,0.10196591,0.0002469197,59,91.3076923076923,-61.19698010651157,-0.07561691,-0.045028030119759956,86.91666666666667,0.0017176792,-28.756775,-524.89075,0.0,0.35294117647058826,0.35294117647058826,0.49103126,0.42868668,0.30700782,248272,-3.8144716146798388,0.5333333333333333,74.46666666666667,75.54545454545455,0.004413166,-496.13397,33.38589414032138,0.014993081,-160.61478197574615,0.35480949799771944,0.014507136,0.80875987,51,4.444310226184777,0.25,0.36363636363636365,-0.07536999,-82.0774496422709,-33.73955315351486
0.4,0.10087771,0.0007355213,60,76.4,-55.02917533545187,-0.16122977,-0.04600668576800705,62.125,0.0027606264,-24.065735,-577.33124,0.0,0.576271186440678,0.576271186440678,0.6059939,0.57301027,0.3795321,252415,-4.410441821530554,0.6923076923076923,68.38461538461539,74.26666666666667,0.008608254,-553.2655,33.99371787344079,0.0072059203,-163.25350940227509,0.2408858393563995,0.0073507307,0.71105045,59,5.809990118875211,0.75,0.4666666666666667,-0.16049425,-70.28698504198405,-33.94092155992985
0.5333333333333333,0.04318638,0.0004402697,61,71.2,-51.616261078891235,-0.11242266,-0.04511711655555559,61.785714285714285,0.0021670014,18.283508,-547.4469,0.0,0.559322033898305,0.5423728813559322,0.5550688,0.5410722,0.36058712,256536,-4.412555144253297,0.625,67.875,78.71428571428571,0.0026474884,-565.7304,27.826368440219838,0.021288607,-128.11131983995438,0.2955250901728502,0.021281315,0.6864091,59,5.652940919983013,0.6428571428571429,0.35714285714285715,-0.11198239,-64.64535080095605,-33.917159125208855
0.42857142857142855,0.082909204,0.00044050813,62,80.85714285714286,-52.020089592007835,-0.13856818,-0.04448333575946308,53.25,0.0032795966,1.2218628,-565.84344,0.0,0.5833333333333334,0.5833333333333334,0.5723383,0.560293,0.37091127,260667,-4.420034919710915,0.5714285714285714,69.42857142857143,73.4375,0.0034199955,-567.0653,30.926807170590017,0.009597972,-159.5187749862671,0.4206881816836586,0.009268294,0.6618661,60,5.470552775508351,0.8125,0.5,-0.13812767,-65.60280676459531,-34.019031778133126
0.4375,0.08126928,0.0010850653,63,75.5,-52.49177905599583,-0.10438373,-0.04414938091830702,63.5,0.0025884807,-37.572266,-572.35455,0.0,0.55,0.55,0.5767773,0.5546343,0.3605776,264847,-4.389198574619407,0.75,60.9375,79.14285714285714,0.005358497,-534.7823,29.324228946728176,0.018455155,-144.62468701601028,0.2913767279324505,0.018224593,0.6642447,60,5.702520372308612,0.6428571428571429,0.35714285714285715,-0.103298664,-66.36361466028417,-33.80562341213226
0.2857142857142857,0.015111054,5.3934753e-05,64,85.21428571428571,-57.27717370731687,-0.09491757,-0.04454218216945531,71.53846153846153,0.0018211985,-9.43811,-667.6122,0.0,0.41509433962264153,0.41509433962264153,0.6586214,0.4438816,0.29995298,268989,-3.973848631550318,0.5,67.75,86.14285714285714,0.0032936619,-658.1741,31.56580604238962,0.018025931,-171.63351571559906,0.4188195269626376,0.018151194,0.7862228,53,6.285584881246982,0.6153846153846154,0.2857142857142857,-0.09486364,-74.90144369153762,-33.91831985861063
0.46153846153846156,0.06734992,0.0011509359,65,76.07692307692308,-52.99131019821547,-0.12753561,-0.04508543941738837,67.93333333333334,0.0032198727,-46.61783,-555.0879,0.0,0.5423728813559322,0.5423728813559322,0.5774313,0.5468964,0.3511263,273113,-4.388332288356793,0.6,67.66666666666667,68.8125,0.0039814143,-508.47006,32.41263010927589,0.016946908,-183.05193889141083,0.3593759108174276,0.017229408,0.68520755,59,5.334724137669738,0.5333333333333333,0.5625,-0.12638468,-67.53356780841062,-34.107378624379635
0.23076923076923078,0.097949065,0.00042233244,66,86.84615384615384,-60.86915809232661,-0.057297323,-0.04702402738362978,88.08333333333333,0.0027649403,-12.537231,-567.4731,0.0,0.34,0.32,0.61124194,0.41178253,0.29204628,277234,-3.864438709431205,0.5,69.64285714285714,87.27272727272727,0.0033071244,-554.93585,31.77228484416323,0.008393089,-169.20688331127167,0.3972212800057675,0.008233598,0.8506141,50,5.509882689274448,0.3333333333333333,0.18181818181818182,-0.05687499,-81.2832610053569,-33.84252019971609
0.26666666666666666,0.1071478,0.0007285625,67,85.0,-58.674608624080356,-0.1166292,-0.04408940609896504,73.64285714285714,0.002847813,36.12732,-527.49316,0.0,0.39622641509433965,0.39622641509433965,0.5415939,0.45972705,0.3186275,281351,-3.9425788759196436,0.5,72.75,78.16666666666667,0.0040819873,-563.6205,34.489495274206874,0.007053948,-155.1640589237213,0.39187861114108635,0.0068291733,0.7775318,53,6.765594163681079,0.42857142857142855,0.4166666666666667,-0.115900636,-77.45795551785884,-33.67219091951847
0.18181818181818182,0.1535244,-0.00012394786,68,90.18181818181819,-59.81533114737042,-0.1288451,-0.044546095342716065,67.4,0.0043300986,-7.5637817,-697.62177,0.0,0.39622641509433965,0.39622641509433965,0.69609255,0.46955818,0.31804368,285451,-3.9642747181080935,0.4166666666666667,73.58333333333333,80.93333333333334,0.0023918417,-690.058,35.62596491303478,0.007575526,-153.14520800113678,0.38356665488664565,0.007535387,0.76985186,53,6.229807069359756,0.6,0.3333333333333333,-0.12896904,-79.81457434011237,-33.71735144406557
0.26666666666666666,0.12042676,-0.00035312772,69,84.8,-53.44102477272338,-0.17567234,-0.04407068276855058,52.25,0.0019785538,3.1414795,-537.23303,0.0,0.5254237288135594,0.5254237288135594,0.5383027,0.50531167,0.3309142,289553,-4.403377540509041,0.6111111111111112,65.05555555555556,73.71428571428571,0.004067492,-540.3745,33.45881519478083,0.008977279,-167.96264815330505,0.3899129142431652,0.009239858,0.6858686,59,6.401210537542662,0.8333333333333334,0.42857142857142855,-0.17602547,-68.29637357169541,-33.63483144342899
0.4666666666666667,0.08139076,0.0015594289,70,72.06666666666666,-55.44262651356975,-0.12524751,-0.04457312902943438,74.73333333333333,0.0031033456,1.6531982,-647.72864,0.0,0.44642857142857145,0.44642857142857145,0.6362055,0.49358478,0.3258049,293713,-4.12447782602986,0.5454545454545454,70.45454545454545,78.86666666666666,0.004507564,-649.38184,31.80971233906824,0.013815483,-150.98624050617218,0.3454307550174638,0.014859867,0.73636264,56,6.075920222355769,0.4,0.4,-0.12368808,-71.81476153432855,-33.79904258996248
0.3333333333333333,0.087541446,0.0009638965,71,87.0,-57.6700418863652,-0.13150774,-0.046013216919185945,69.71428571428571,0.00435248,14.205444,-608.554,0.0,0.4528301886792453,0.4339622641509434,0.6134802,0.43541646,0.29609013,297906,-3.968195113146521,0.4,74.6,87.83333333333333,0.006835916,-622.75946,30.303923884301163,0.008075051,-147.5493877530098,0.43452940039373444,0.0080265775,0.7949786,53,5.382177140472216,0.6428571428571429,0.3333333333333333,-0.13054384,-75.1224355953482,-33.6722115278244
0.26666666666666666,0.11588435,0.00026202202,72,82.8,-53.39719628939097,-0.1448465,-0.04420531374406184,63.6,0.0027645528,1.2022705,-512.1689,0.0,0.49122807017543857,0.49122807017543857,0.52954006,0.5202136,0.33966443,302029,-4.154714110999656,0.5,79.33333333333333,65.0,0.0018471091,-513.37115,27.673408332529448,0.009045254,-118.31395626068115,0.4348934135419027,0.008742717,0.69547296,57,5.534554158834586,0.6,0.6,-0.14458448,-67.85905541917472,-33.63783198595047
0.38461538461538464,0.1438306,0.000680089,73,79.53846153846153,-56.013916304980846,-0.1478517,-0.04656583739119005,63.5,0.0039047152,5.264038,-608.32697,0.0,0.4827586206896552,0.4827586206896552,0.6053122,0.505325,0.32487053,306163,-4.355769821728138,0.5555555555555556,65.33333333333333,77.46666666666667,0.0027779816,-613.591,35.10927690171961,0.008099834,-144.93092036247253,0.3606458304874185,0.008134461,0.73022443,58,6.537155675495888,0.5833333333333334,0.4,-0.14717162,-72.98212855534585,-33.714200496673584
0.29411764705882354,0.09767956,0.0014589876,74,87.17647058823529,-54.70686237374986,-0.13820183,-0.0447251147183223,71.61538461538461,0.003070332,-45.345367,-469.6033,0.0,0.48148148148148145,0.46296296296296297,0.46771201,0.47065797,0.3140616,310276,-4.076672629912252,0.4166666666666667,79.16666666666667,62.5,0.0034462067,-424.25793,28.820810043449185,0.01002674,-140.07368063926697,0.4730524061932635,0.0098705925,0.7424169,54,4.979759299781182,0.5384615384615384,0.6666666666666666,-0.13674285,-70.18509430341699,-33.68659204989672
0.3333333333333333,0.07627012,-0.00024335831,75,86.91666666666667,-54.472137862981285,-0.100629695,-0.04502081185884294,69.41176470588235,0.002746299,-32.97827,-594.9985,0.0,0.4727272727272727,0.4727272727272727,0.5947591,0.49958917,0.3358308,314380,-4.137019699274575,0.5,69.41666666666667,74.85714285714286,0.0036920926,-562.0202,30.444945765429065,0.007188844,-158.26171565055847,0.41073538690770217,0.0072020865,0.74151725,55,5.638127436647173,0.47058823529411764,0.5714285714285714,-0.10087305,-69.83043362227353,-33.64840716868639
0.6153846153846154,0.13974148,0.00043988228,76,65.3076923076923,-55.214357865399165,-0.14467731,-0.04356408658819804,73.33333333333333,0.0040679574,0.8822632,-791.99713,0.0,0.4727272727272727,0.4727272727272727,0.81449205,0.49710342,0.33342543,318480,-4.014020430499272,0.6428571428571429,65.35714285714286,91.0,0.0032562225,-792.8794,32.758765276483764,0.010739879,-147.57052889466286,0.27288998020140287,0.010406698,0.7087162,55,5.738805259146342,0.5,0.1875,-0.14423743,-71.72311358756922,-33.625117510557175
0.5555555555555556,0.079355694,0.0016521588,77,68.88888888888889,-53.33213791475146,-0.07727045,-0.04511784714820425,69.78571428571429,0.002452284,-35.9989,-591.2396,0.0,0.5245901639344263,0.5245901639344263,0.57547593,0.5259395,0.3407898,322660,-4.469249872113771,0.75,51.3125,87.84615384615384,0.0071523087,-555.2407,35.532515893355686,0.01090724,-164.479498565197,0.35438530460364603,0.011466092,0.68621904,61,6.520508747009569,0.5,0.23076923076923078,-0.07561829,-68.31352170294181,-33.76026929169893
0.4166666666666667,0.06449752,0.00094254315,78,75.58333333333333,-51.15612504118948,-0.17280824,-0.04525958506190482,64.125,0.0028852895,3.011963,-662.2475,0.0,0.5666666666666667,0.5666666666666667,0.68282735,0.50700516,0.33331677,326805,-4.414870289621064,0.7142857142857143,65.14285714285714,72.22222222222223,0.006445568,-665.25946,30.22362275443322,0.008072926,-147.82922685146332,0.3765165904169727,0.008106207,0.69064957,60,6.133809559710494,0.6875,0.4444444444444444,-0.1718657,-64.10438093802271,-33.65895461291075
0.2857142857142857,0.08368882,0.0017320216,79,84.85714285714286,-56.695237064015046,-0.09806773,-0.04430065811245156,63.0,0.0023368448,-57.619995,-546.61316,0.0,0.38461538461538464,0.38461538461538464,0.49743122,0.43956923,0.2937325,330921,-3.8363829616197194,0.375,81.8125,86.3,0.0010624523,-488.99316,28.033002066485004,0.008384997,-127.03410387039185,0.4454508422431378,0.008385276,0.7745134,52,5.011203895620748,0.5833333333333334,0.3,-0.09633571,-73.98352139385847,-33.72235742211342
0.2857142857142857,0.065331146,0.0021559,80,85.42857142857143,-57.05531320421583,-0.14533874,-0.04525076249743628,68.2,0.001602836,5.5648193,-671.004,0.0,0.4642857142857143,0.4642857142857143,0.65709,0.45874074,0.29499793,335114,-4.032936002327141,0.5833333333333334,64.5,80.0,0.004502748,-676.56885,34.57343046892309,0.0057551004,-142.51050436496735,0.4290521955010159,0.005579873,0.7573843,56,6.344725863790842,0.6,0.4,-0.14318284,-74.82674441519859,-33.67914389818907
0.3333333333333333,0.07486215,0.00073102117,81,81.06666666666666,-53.753343749965,-0.10563737,-0.04497889483435163,60.2,0.0036301166,-17.911377,-568.67267,0.0,0.4745762711864407,0.4745762711864407,0.581283,0.4732386,0.30537346,339259,-4.256109069859221,0.5333333333333333,64.2,75.92857142857143,0.0038584408,-550.7613,33.388567494957165,0.0044677807,-162.64942944049835,0.43142660188246695,0.004418389,0.70314336,59,6.714821603588661,0.6,0.42857142857142855,-0.10490635,-69.17346808895216,-33.64999220520258
0.3333333333333333,0.06976196,0.0008619875,82,80.83333333333333,-54.300991239789745,-0.12630662,-0.04542922778714315,60.357142857142854,0.003717631,41.09424,-776.6396,0.0,0.5,0.5,0.74565256,0.4500726,0.3007398,343370,-4.159831819292286,0.6428571428571429,62.42857142857143,88.875,0.0025827899,-817.7338,31.224108063024424,0.010733682,-142.1224221587181,0.3607636884820692,0.010724458,0.7356381,56,5.94394707036001,0.7142857142857143,0.3125,-0.12544464,-69.75642440221938,-33.65709359943867
0.35294117647058826,0.053873688,0.0007632598,83,80.88235294117646,-54.993932517162825,-0.11937946,-0.045385392134433274,78.46153846153847,0.0028500892,11.562134,-406.6554,0.0,0.4642857142857143,0.4642857142857143,0.3963598,0.47836894,0.30969167,347512,-4.156038491137956,0.4666666666666667,69.6,63.90909090909091,0.009513222,-418.21753,33.56723631426178,0.009666421,-181.0518834590912,0.2899594489385644,0.009605026,0.7509999,56,6.291968610423709,0.46153846153846156,0.6363636363636364,-0.1186162,-71.01488995452833,-33.847884729504585
0.25,0.039843425,0.0008762777,84,83.33333333333333,-58.751434356639415,-0.1436456,-0.045541382514621864,73.0,0.0031782612,21.05487,-735.4381,0.0,0.35294117647058826,0.35294117647058826,0.7524811,0.38752994,0.2633591,351699,-3.7488975220226948,0.3,90.1,85.07142857142857,0.0063390657,-756.493,29.639674013353844,0.005811931,-139.71789675951004,0.4953065734181855,0.005252234,0.8270431,51,6.028707718832099,0.5333333333333333,0.2857142857142857,-0.14276932,-77.41024284897482,-33.96544396132231
0.2857142857142857,0.073515,0.0008107126,85,83.85714285714286,-53.79145397201005,-0.1829724,-0.04533941166121366,65.83333333333333,0.0033327118,-15.0633545,-620.7064,0.0,0.5,0.5,0.6247221,0.5319044,0.32172957,355892,-4.3228038404899465,0.7222222222222222,59.05555555555556,72.875,0.0044739945,-605.64307,32.93468371700823,0.005030249,-138.15099376440048,0.5143859935689729,0.0049172854,0.69395965,60,6.4832048950632,0.5,0.4375,-0.18216169,-68.99369782597448,-33.74226702749729
0.42857142857142855,0.09083362,-0.0006258935,86,80.0,-54.96934224151098,-0.11111701,-0.04324740865022728,63.5,0.0029519945,31.292847,-631.613,0.0,0.4909090909090909,0.4909090909090909,0.6344708,0.46331996,0.30290887,359996,-3.952242841496833,0.4166666666666667,74.58333333333333,82.53846153846153,0.0038189117,-662.9058,29.91476347773332,0.0060100285,-125.07140982151031,0.49242267561507513,0.0059160255,0.72153616,55,6.364125510173002,0.625,0.46153846153846156,-0.111742906,-70.71167062839324,-33.61762200295925
0.5384615384615384,0.105940156,0.0006565526,87,74.0,-56.51148311043281,-0.118123926,-0.04735512295190509,71.0,0.004064761,-30.03949,-714.0019,0.0,0.41509433962264153,0.41509433962264153,0.69312906,0.42372888,0.2896549,364159,-3.9293967113445305,0.3333333333333333,77.93333333333334,90.76923076923077,0.0015850835,-683.9624,27.561167460301625,0.009828062,-130.94144558906555,0.4155127137469624,0.009988254,0.81458825,53,5.773289244535191,0.5,0.3076923076923077,-0.11746737,-73.44752971434662,-33.62429103255272
0.2857142857142857,0.14845562,-0.00036878884,88,82.14285714285714,-58.45445223211314,-0.09895607,-0.046097299647738815,70.71428571428571,0.006474659,-3.7286377,-596.30505,0.0,0.36538461538461536,0.36538461538461536,0.6156228,0.41804957,0.28155267,368283,-3.8085101091954527,0.18181818181818182,91.0,75.61538461538461,0.0035403704,-592.5764,31.41590416307359,0.007141636,-144.40269446372986,0.44200522668261455,0.006892828,0.8174608,52,6.170538028158341,0.5714285714285714,0.38461538461538464,-0.09932486,-77.31457277029179,-34.06425906717777
0.5,0.087809175,0.00047247112,89,69.5,-55.31471474170972,-0.16060974,-0.04485689129201118,75.15384615384616,0.0031582564,-5.034424,-714.15784,0.0,0.41509433962264153,0.41509433962264153,0.7068185,0.39652324,0.2672977,372387,-3.9849144697160597,0.42857142857142855,79.57142857142857,84.21428571428571,0.0025213053,-709.1234,27.650744966134027,0.008072334,-144.0931271314621,0.47741048430676813,0.007829364,0.760859,53,6.1008857593201755,0.46153846153846156,0.2857142857142857,-0.16013727,-71.4485979612987,-33.90347521752119
0.21428571428571427,0.070154786,0.0009891093,90,87.35714285714286,-57.33782150352506,-0.12785667,-0.04619912336565587,61.46153846153846,0.0029974505,10.4887085,-645.95166,0.0,0.41509433962264153,0.41509433962264153,0.6418926,0.43088132,0.2870476,376521,-3.9852261344143898,0.38461538461538464,79.92307692307692,82.53846153846153,0.004223862,-656.44037,30.437007083921568,0.0081941085,-127.86910665035248,0.40015688564643515,0.0080391755,0.7904303,53,5.739428368408321,0.7692307692307693,0.3076923076923077,-0.12686756,-74.98515255875745,-33.7867074906826
0.4666666666666667,0.057259545,0.00021235645,91,73.33333333333333,-53.65329183962862,-0.13805068,-0.04645238479637402,68.92857142857143,0.0040481463,14.928528,-641.0488,0.0,0.49122807017543857,0.49122807017543857,0.62027055,0.4770935,0.30616567,380658,-4.252618652314737,0.5714285714285714,65.5,82.5,0.0039908625,-655.97736,32.04358130081667,0.0081565,-173.2050702571869,0.43796441817527676,0.007947649,0.75028217,57,7.0124325824873095,0.5714285714285714,0.35714285714285715,-0.13783832,-68.45537103788126,-33.96012060344219
0.3333333333333333,0.08805028,0.0005506575,92,82.41666666666667,-55.95853493523399,-0.09623653,-0.043696621289996726,68.8,0.0050941184,-10.813049,-743.9018,0.0,0.43636363636363634,0.43636363636363634,0.7132658,0.44017437,0.29115358,384842,-3.980220100166399,0.5384615384615384,71.07692307692308,82.6,0.0074592624,-733.08875,32.13455112269768,0.016567612,-164.57256829738617,0.24885685669549984,0.020505304,0.755543,55,6.9399498087954115,0.6,0.26666666666666666,-0.09568587,-72.69493924978782,-33.625942669808865
0.16666666666666666,0.048785158,0.00017552078,93,92.5,-58.95432889616579,-0.13125485,-0.04699634203494473,64.63636363636364,0.003729213,27.826233,-706.9755,0.0,0.32,0.32,0.7111379,0.3948024,0.26358435,388960,-3.769113181470928,0.4,77.6,94.41666666666667,0.003130386,-734.80176,27.089194319451657,0.010210289,-120.23606276512146,0.5150701581440884,0.010149011,0.8477428,50,5.6771889418407,0.6363636363636364,0.08333333333333333,-0.13107933,-77.66142595280272,-33.61307115852833
0.5625,0.08469135,-2.8431416e-05,94,70.5625,-53.18673262894157,-0.13211225,-0.04551890901756324,79.5,0.0021292642,-13.668213,-522.87506,0.0,0.5087719298245614,0.5087719298245614,0.53663486,0.43477932,0.27989158,393127,-4.215405127406086,0.6153846153846154,63.23076923076923,78.66666666666667,0.0042423243,-509.20685,29.414607026293915,0.012129341,-138.13425093889236,0.4406106342306423,0.01192654,0.74268913,57,6.2162808225341974,0.5,0.3333333333333333,-0.13214068,-67.80037680408803,-33.935421369969845
0.3333333333333333,0.051762447,0.0008137971,95,80.41666666666667,-55.362276408086004,-0.1273878,-0.043876195015668876,86.23076923076923,0.0033100583,-6.0290527,-842.39056,0.0,0.37735849056603776,0.37735849056603776,0.8184634,0.40534872,0.27291676,397263,-3.824739125361262,0.75,55.25,86.6875,0.002906295,-836.3615,27.469468714226707,0.009420197,-129.0412986278534,0.4549889136006382,0.009347267,0.7573305,53,6.061743966845986,0.23076923076923078,0.25,-0.12657401,-71.61644804766168,-33.88798689842224
0.2857142857142857,0.060390856,0.00061219186,96,87.0,-56.067303014098975,-0.08802067,-0.04556880887482584,86.0,0.002422668,10.444611,-480.34326,0.0,0.3888888888888889,0.3888888888888889,0.47572666,0.4009991,0.2695529,401434,-4.073257136047509,0.5,68.125,69.25,0.004651783,-490.78787,29.49648616909966,0.020167083,-144.45860758423805,0.34149858262201893,0.020709995,0.78602916,54,5.835120849316711,0.25,0.5,-0.087408476,-73.07208037811021,-34.371897384524345
0.42857142857142855,0.06980561,0.000105664134,97,75.64285714285714,-53.9989709630404,-0.16722327,-0.04460523983541991,74.3125,0.0029197335,11.621094,-622.5513,0.0,0.5087719298245614,0.5087719298245614,0.5983468,0.49775648,0.322907,405547,-4.210490249117804,0.5833333333333334,65.16666666666667,72.2,0.006813939,-634.17236,31.078677706088097,0.007833711,-136.45130342245102,0.3476025714124442,0.00785702,0.71675324,57,6.97587964229273,0.5,0.5333333333333333,-0.16711761,-69.06256676471808,-34.17525587975979
0.14285714285714285,0.060527813,0.0009529963,98,91.92857142857143,-55.94902114523411,-0.115782216,-0.04404709420840266,80.75,0.002947513,-29.751404,-549.3215,0.0,0.43636363636363634,0.43636363636363634,0.5571382,0.45000476,0.2976872,409706,-4.044364169707293,0.625,61.25,71.0,0.0014997028,-519.57007,32.666483010141256,0.0059614494,-156.15092778205872,0.4407269184027832,0.005926035,0.7488637,55,6.709461972529454,0.5,0.46153846153846156,-0.11482922,-72.82462528303942,-33.69785163551569
0.14285714285714285,0.05790737,0.00045723468,99,90.78571428571429,-57.631790418530336,-0.11003608,-0.044472650466730705,76.07692307692308,0.0028870702,-25.859375,-644.0384,0.0,0.32,0.32,0.64884776,0.4021423,0.27285054,413830,-3.6676289845458356,0.36363636363636365,80.81818181818181,81.25,0.0016453367,-618.179,26.963101947901485,0.007375525,-134.5847914814949,0.46510255012043156,0.0071575837,0.81536895,50,5.999582758699079,0.46153846153846156,0.3333333333333333,-0.10957885,-75.55507181674243,-34.06720998138189
