Tasks/TerminationRate/t=2,Inference/Loss,policy/dLoss,Evaluation/Iteration,Tasks/EpisodeLength/t=2,Evaluation/AverageDiscountedReturn,policy/LossAfter,policy/EntRewards,Tasks/EpisodeLength/t=3,Inference/dLoss,policy/Encoder/dLoss,policy/Encoder/LossBefore,policy/Encoder/KLBefore,Evaluation/SuccessRate,Evaluation/TerminationRate,policy/Encoder/Entropy,Inference/RRSE,Inference/RMSE,TotalEnvSteps,policy/EntReturns,Tasks/TerminationRate/t=1,Tasks/EpisodeLength/t=1,Tasks/EpisodeLength/t=0,policy/Encoder/KL,policy/Encoder/LossAfter,Evaluation/StdReturn,policy/KL,Evaluation/MinReturn,LinearMultiFeatureBaseline/ExplainedVariance,policy/KLBefore,Inference/CrossEntropy,Evaluation/NumEpisodes,policy/Entropy,Tasks/TerminationRate/t=3,Tasks/TerminationRate/t=0,policy/LossBefore,Evaluation/AverageReturn,Evaluation/MaxReturn
0.38461538461538464,0.13489157,-0.00022773445,100,82.0,-54.76110637726309,-0.17177428,-0.042600330909932045,63.93333333333333,0.0024573952,-25.354248,-653.3549,0.0,0.5344827586206896,0.5172413793103449,0.6185509,0.4483274,0.29284233,417975,-4.063871497492769,0.5714285714285714,71.07142857142857,70.3125,0.0038461934,-628.0007,32.901750055986945,0.0053804964,-150.8787486553192,0.4054560971823279,0.005275332,0.68767816,58,7.198224517490953,0.5333333333333333,0.5625,-0.17200202,-70.40845084177523,-33.75816663354635
0.6875,0.04010841,0.0010900944,101,62.4375,-53.04237745320951,-0.16957141,-0.04276494370468135,68.71428571428571,0.0026445985,-25.310303,-703.91656,0.0,0.559322033898305,0.5423728813559322,0.6821591,0.45027986,0.2804352,422081,-4.208908099769005,0.6666666666666666,60.4,88.5,0.0042855646,-678.60626,33.02354463173389,0.009031608,-138.27017456293106,0.34035157260914306,0.009549569,0.6727412,59,7.716230820750122,0.5714285714285714,0.21428571428571427,-0.16848132,-67.62818182827273,-33.81358228623867
0.4166666666666667,0.024098702,0.0022951663,102,79.58333333333333,-55.25811432609943,-0.13841406,-0.044581052625031294,70.42857142857143,0.003109241,-29.498596,-684.43964,0.0,0.48148148148148145,0.48148148148148145,0.69599074,0.42188406,0.2720426,426189,-3.9007754444083815,0.6,66.33333333333333,90.15384615384616,0.009228062,-654.94104,29.278112250942993,0.009699149,-137.6923475265503,0.4901453073016355,0.0115889525,0.77236086,54,6.499070031037001,0.6428571428571429,0.23076923076923078,-0.13611889,-70.95167499463315,-33.921403124928474
0.4666666666666667,0.04793965,0.0005351193,103,70.06666666666666,-55.75180144078369,-0.04173836,-0.04496756157574145,63.785714285714285,0.0025820807,-17.70465,-800.74524,0.0,0.42857142857142855,0.42857142857142855,0.7673786,0.41104352,0.26693347,430317,-4.151850750378422,0.5833333333333334,67.75,91.4,0.006734729,-783.0406,32.647860519378156,0.015479074,-151.63697600364685,0.3015718847512643,0.016472094,0.7558372,56,7.540157820827277,0.5714285714285714,0.13333333333333333,-0.04120324,-72.61848662248424,-33.66509582847357
0.35714285714285715,0.039987184,-0.0021445751,104,76.92857142857143,-53.89375285925596,-0.13486384,-0.043447691963022186,60.357142857142854,0.0047188513,-26.069946,-577.9943,0.0,0.5087719298245614,0.5087719298245614,0.5659355,0.46173522,0.29005086,434443,-4.106189920285054,0.5,74.1875,78.23076923076923,0.0028642493,-551.9244,34.272199819255086,0.016281644,-209.19613671302795,0.43994774375620216,0.016783481,0.7324973,57,7.937287456828647,0.6428571428571429,0.5384615384615384,-0.13700841,-68.82396203779469,-33.84381252527237
0.21428571428571427,0.056467764,0.0015406385,105,89.5,-56.74441927531611,-0.10438389,-0.044100176191998665,73.6,0.0040726587,14.554199,-670.7592,0.0,0.4074074074074074,0.4074074074074074,0.6730824,0.42340758,0.27250805,438561,-3.9290998592053725,0.7272727272727273,58.09090909090909,80.14285714285714,0.0053964416,-685.3134,35.938405611148866,0.007989727,-193.0416966676712,0.5623452225423045,0.007513436,0.7749403,54,7.567167959264206,0.4,0.35714285714285715,-0.102843255,-74.35318626173668,-33.86016649752855
0.36363636363636365,0.1326954,0.0010486469,106,77.36363636363636,-56.73335441592428,-0.107671626,-0.042837254966341436,83.83333333333333,0.0026084185,13.696716,-749.8065,0.0,0.3584905660377358,0.3584905660377358,0.7857042,0.40402508,0.2714577,442749,-3.6896154021909524,0.5333333333333333,68.73333333333333,86.66666666666667,0.0034732514,-763.50323,28.636413027666766,0.009673275,-153.71428018808365,0.23187044490907938,0.009699654,0.75880784,53,5.934311015102674,0.3333333333333333,0.2,-0.10662298,-74.26404115585785,-33.90923032909632
0.2857142857142857,0.08770919,0.00028416514,107,85.0,-59.01104644067712,-0.08356772,-0.045352911041644205,82.5,0.00357797,-101.84668,-772.443,0.0,0.36538461538461536,0.36538461538461536,0.6813563,0.4136756,0.26473698,446851,-3.7357949899869425,0.6428571428571429,55.714285714285715,95.16666666666667,0.0029909096,-670.5963,33.6455708600827,0.0057352874,-155.68211543560028,0.4242295164493153,0.0055787894,0.8295311,52,7.89643771331058,0.25,0.25,-0.08328356,-78.46464771749332,-33.7459544762969
0.2,0.065403074,-7.7188015e-06,108,87.6,-56.11506924474515,-0.13222891,-0.04405590895425258,69.42857142857143,0.0035349578,29.262268,-586.6055,0.0,0.37735849056603776,0.37735849056603776,0.58994967,0.36336,0.23689651,451005,-3.6927920833798495,0.5384615384615384,67.92307692307692,89.54545454545455,0.0049379966,-615.8678,28.879536030428348,0.00905066,-142.94876152276993,0.4141398019125171,0.0088634575,0.77258843,53,6.0688210911169955,0.5714285714285714,0.18181818181818182,-0.13223663,-73.09874158900864,-33.8569995239377
0.5,0.037897214,0.0021308288,109,67.66666666666667,-56.05938535462192,-0.07050594,-0.04561806297010935,83.73333333333333,0.005057797,-116.403015,-829.9168,0.0,0.4,0.4,0.7975146,0.372644,0.24292022,455179,-4.020971243278474,0.5833333333333334,64.41666666666667,83.3125,0.0039700167,-713.5138,31.3207358017799,0.010520727,-147.601557970047,0.4194636830382752,0.010423042,0.789432,55,6.985882191093675,0.26666666666666666,0.3125,-0.06837511,-73.18479312847961,-33.754910200834274
0.6428571428571429,0.039434418,0.0006516576,110,66.42857142857143,-53.11658037473643,-0.123726785,-0.04489208797220762,70.0,0.0038867518,14.832153,-567.0482,0.0,0.4642857142857143,0.4642857142857143,0.5560991,0.41012385,0.26618502,459288,-3.99617826173818,0.3125,79.75,76.38461538461539,0.0015830643,-581.8804,29.46590881462863,0.007913443,-135.9560273885727,0.43383607576861594,0.00755639,0.7488985,56,6.663601431309321,0.5384615384615384,0.38461538461538464,-0.12307513,-67.94502319169641,-33.6378246024251
0.3333333333333333,0.059496347,0.00035054982,111,77.66666666666667,-54.23051396736935,-0.13707322,-0.04406776761514718,63.07142857142857,0.0019217245,14.058594,-739.58984,0.0,0.49122807017543857,0.49122807017543857,0.72762394,0.40578708,0.25525194,463389,-4.087929330970496,0.6923076923076923,60.15384615384615,84.73333333333333,0.0017591984,-753.64844,32.650922861766354,0.00892698,-146.72869807481766,0.3779331867236406,0.008894221,0.71352327,57,7.2016224129785416,0.6428571428571429,0.3333333333333333,-0.13672267,-69.80147779331276,-33.73042906075716
0.35714285714285715,0.1030948,0.00023676455,112,77.64285714285714,-55.59385651322416,-0.073709935,-0.0457083764683405,89.4,0.002462849,-13.369598,-488.75366,0.0,0.41818181818181815,0.41818181818181815,0.4836649,0.38551128,0.26440084,467541,-4.087967217244589,0.5714285714285714,64.64285714285714,68.25,0.0018775665,-475.38406,30.68065300217345,0.010817885,-149.38631790876389,0.31894120608328846,0.010271889,0.78416157,55,7.533844758550097,0.26666666666666666,0.5,-0.07347317,-72.32372372888706,-33.985886946320534
0.3333333333333333,0.029769061,-9.171665e-05,113,77.5,-56.724276420795796,-0.13308048,-0.04338501797819351,79.15384615384616,0.0031136163,20.487854,-807.9936,0.0,0.38461538461538464,0.38461538461538464,0.79477334,0.37865195,0.25672156,471669,-3.726597907817485,0.36363636363636365,82.36363636363636,78.9375,0.0019774272,-828.48145,29.933938796983103,0.010677831,-133.7931250333786,0.459787349015235,0.010647168,0.7837102,52,6.858393706092539,0.46153846153846156,0.375,-0.1331722,-74.11895009123076,-33.80771069973707
0.4666666666666667,0.1654843,0.00046509504,114,73.13333333333334,-55.098623598186144,-0.14245866,-0.045631799453275425,82.75,0.0044314116,-5.0317993,-453.76755,0.0,0.49122807017543857,0.49122807017543857,0.4468228,0.46011385,0.29280493,475786,-4.008157407673231,0.5,68.77777777777777,65.75,0.0039298786,-448.73575,35.13838618297014,0.0075408057,-165.41110157966614,0.29420386681432087,0.007614557,0.75454044,57,7.683607982147195,0.4166666666666667,0.5833333333333334,-0.14199357,-71.34726413077952,-33.90148168802261
0.35714285714285715,0.025089582,0.00066511333,115,77.14285714285714,-56.721791850133386,-0.044349484,-0.04415886946088405,83.85714285714286,0.0037224106,-21.89392,-785.8966,0.0,0.3333333333333333,0.3333333333333333,0.75953555,0.32832572,0.22325157,479913,-3.6926444901986457,0.5,66.9,92.61538461538461,0.0036591594,-764.0027,26.61076519905106,0.008507794,-123.55098068714142,0.3101473421646054,0.008112487,0.8098625,51,6.544036887418222,0.2857142857142857,0.23076923076923078,-0.04368437,-74.03205418880736,-33.72764386981726
0.36363636363636365,0.053409304,0.00097444654,116,81.63636363636364,-58.85614400340456,-0.06848104,-0.045511607881173616,85.57142857142857,0.0031082407,-62.218506,-757.4257,0.0,0.34615384615384615,0.34615384615384615,0.7149302,0.38247573,0.24834141,484027,-3.802852578626691,0.5384615384615384,65.23076923076923,83.57142857142857,0.0038674413,-695.2072,33.46770226881594,0.006817726,-168.64263939857483,0.3867660571978988,0.0069684,0.8346811,52,7.830512047277589,0.21428571428571427,0.2857142857142857,-0.0675066,-78.41592559863169,-33.812273278832436
0.4666666666666667,0.10423493,-0.0001039654,117,73.93333333333334,-54.319243765823686,-0.14947572,-0.042933607851789686,76.41666666666667,0.003282629,8.148804,-650.00885,0.0,0.4642857142857143,0.4642857142857143,0.679991,0.41014794,0.2665382,488222,-3.8161436548306114,0.5333333333333333,70.66666666666667,79.21428571428571,0.0022550283,-658.15765,29.443364240901037,0.0077585317,-152.77189391851425,0.362790681848392,0.007593215,0.72155184,56,6.434339615613826,0.5,0.35714285714285715,-0.14957969,-69.8507286389386,-34.15538792312145
0.5,0.06261298,0.00095584244,118,68.25,-57.19047853615276,-0.11830305,-0.04427316044251735,76.85714285714286,0.0023189634,-53.14917,-627.5499,0.0,0.36,0.36,0.5963582,0.33377916,0.23331413,492323,-3.5411765846968493,0.15384615384615385,97.61538461538461,85.18181818181819,0.0039879056,-574.40076,26.28899606222352,0.011300379,-134.2647951245308,0.34452842433794995,0.011207979,0.8130209,50,6.192153971592295,0.42857142857142855,0.36363636363636365,-0.11734721,-74.59562298364938,-34.125114150345325
0.5384615384615384,0.056053005,-0.000114135444,119,68.15384615384616,-56.478538642868834,-0.10346413,-0.04421291376716171,83.84615384615384,0.0028558783,-3.2492065,-697.7767,0.0,0.4074074074074074,0.4074074074074074,0.7021118,0.388254,0.24923961,496455,-3.8557547226096816,0.46153846153846156,76.84615384615384,77.13333333333334,0.0029310947,-694.52747,32.10381396214631,0.00869487,-132.13302046060562,0.3460528140054048,0.008414677,0.7746087,54,7.541957208978703,0.3076923076923077,0.3333333333333333,-0.10357826,-74.12321261172312,-33.72172558307648
0.42857142857142855,0.029309522,0.0017729402,120,78.21428571428571,-56.05290497156881,-0.15701286,-0.04542501824354058,84.71428571428571,0.0035587624,-21.147095,-666.74524,0.0,0.42592592592592593,0.42592592592592593,0.640601,0.37803116,0.2430876,500566,-3.9943171658823644,0.6428571428571429,57.214285714285715,85.75,0.004024716,-645.59814,32.691767377384835,0.0059857857,-138.79545503854752,0.5048094880338169,0.0062655606,0.8016625,54,8.379194158963756,0.35714285714285715,0.25,-0.15523992,-73.02361094861946,-33.87536056339741
0.3076923076923077,0.050008856,0.0007931143,121,81.38461538461539,-54.053830401224914,-0.12322715,-0.044760494998945737,76.71428571428571,0.003404446,3.6820679,-762.226,0.0,0.42857142857142855,0.42857142857142855,0.74533683,0.42659447,0.2756355,504722,-4.118075116353211,0.6153846153846154,62.84615384615385,75.4375,0.0014079714,-765.9081,29.526513530557786,0.0095665315,-127.27875590324402,0.3829021968762173,0.009290905,0.74635357,56,6.80570635827719,0.42857142857142855,0.375,-0.122434035,-69.68110416500296,-34.23200839012861
0.6,0.039751034,0.0010007694,122,69.33333333333333,-55.879273882965386,-0.12347516,-0.04453724169943704,76.84615384615384,0.004456401,-0.82159424,-551.4766,0.0,0.4642857142857143,0.4642857142857143,0.5417074,0.4705933,0.3001387,508844,-4.086641796966255,0.5,71.375,78.41666666666667,0.008536159,-550.655,33.32240789513596,0.01038673,-148.16243410110474,0.30854339489629046,0.010329598,0.7448085,56,7.659127092430859,0.38461538461538464,0.3333333333333333,-0.12247439,-72.72902069786298,-33.98893540352583
0.2857142857142857,0.09267284,0.0006267503,123,86.57142857142857,-55.79490616095971,-0.11259998,-0.04448838398388239,71.86666666666666,0.0021568164,-4.0455933,-704.443,0.0,0.49122807017543857,0.49122807017543857,0.7157418,0.45770013,0.29731867,513009,-4.087624051442631,0.6666666666666666,57.75,73.875,0.003353492,-700.3974,33.78330678197177,0.012996358,-147.50573855638504,0.3063824742870428,0.012802176,0.7594014,57,8.338379726890757,0.5333333333333333,0.5,-0.111973226,-72.46383414884801,-33.966455802321434
0.5833333333333334,0.061860364,0.0005441308,124,63.583333333333336,-57.328012032922125,-0.10103558,-0.04490858613503911,73.76923076923077,0.0050491467,26.143555,-615.83984,0.0,0.34615384615384615,0.34615384615384615,0.6692154,0.3944578,0.26667827,517127,-3.8569321199099065,0.13333333333333333,92.46666666666667,84.08333333333333,0.0017470804,-641.9834,28.316478103467094,0.013689528,-121.0312665104866,0.38689873209348646,0.013445178,0.79041326,52,5.898460265905779,0.46153846153846156,0.25,-0.10049145,-75.26682916856728,-33.69336951524019
0.375,0.039220683,0.00060659647,125,77.5,-55.39333942852182,-0.1327816,-0.04394078710846764,70.78571428571429,0.0024099164,5.8726807,-669.1737,0.0,0.4642857142857143,0.4642857142857143,0.6589263,0.44563976,0.28619376,521297,-3.946851458929352,0.5,70.33333333333333,78.21428571428571,0.0038395629,-675.0464,31.944680503826035,0.0052025868,-159.96402490139008,0.40475757749386054,0.005082899,0.74879414,56,7.284125824340528,0.5714285714285714,0.42857142857142855,-0.132175,-71.47444190018412,-33.79492683708668
0.5833333333333334,0.019188669,-0.00016795099,126,68.0,-53.56368476768627,-0.1137491,-0.0434536628571737,81.78571428571429,0.0028373897,19.585632,-634.6716,0.0,0.41818181818181815,0.41818181818181815,0.6607969,0.391239,0.2570594,525464,-3.902036362684825,0.4,74.93333333333334,77.28571428571429,0.0024922541,-654.2572,27.372224836298546,0.0107062645,-114.88345485925674,0.39586634180693003,0.010732951,0.72747517,55,5.758935535157187,0.35714285714285715,0.35714285714285715,-0.11391705,-68.81398598179221,-33.7195994630456
0.21428571428571427,0.07676508,-0.00046388805,127,85.64285714285714,-55.59506231517367,-0.11700971,-0.04497863700392188,61.07692307692308,0.003532976,-62.980164,-707.2905,0.0,0.4074074074074074,0.4074074074074074,0.72323704,0.40960413,0.26591703,529565,-3.8597182634396106,0.38461538461538464,78.6923076923077,77.5,0.002941932,-644.31036,30.56124470580827,0.008364323,-133.14524590969086,0.38861840441798157,0.008102081,0.768969,54,7.082040775115825,0.6153846153846154,0.42857142857142855,-0.117473595,-72.410726301648,-33.90457793325186
0.23076923076923078,0.04670994,0.0006861761,128,88.53846153846153,-60.33530972751511,-0.1053433,-0.04332749546114477,74.0,0.003599856,-21.365356,-695.8444,0.0,0.3333333333333333,0.3333333333333333,0.7333067,0.37591472,0.24354813,533702,-3.6295683547602806,0.5,72.85714285714286,89.83333333333333,0.0062917876,-674.47906,34.55847919112481,0.014729475,-176.17913055419922,0.41336678285611506,0.014888648,0.8337341,51,8.060533183768431,0.4166666666666667,0.16666666666666666,-0.10465712,-80.81272836482408,-33.713083520531654
0.4,0.042295128,0.00035467744,129,74.26666666666667,-54.89536356269305,-0.14868286,-0.04341731359221224,76.26666666666667,0.004232846,-39.660034,-654.49817,0.0,0.4727272727272727,0.45454545454545453,0.66189337,0.41041946,0.2714805,537821,-3.8958885735374196,0.45454545454545453,73.72727272727273,75.0,0.0019722097,-614.83813,30.556031658828392,0.00673282,-138.5465545654297,0.34191710465842695,0.006609156,0.7378292,55,6.898426119810634,0.5333333333333333,0.42857142857142855,-0.14832819,-70.79317086691206,-33.67860918492079
0.45454545454545453,0.052134562,0.0013142675,130,74.18181818181819,-56.14948022100492,-0.16099393,-0.04262602911375969,79.92307692307692,0.003239356,-15.443237,-722.0539,0.0,0.37735849056603776,0.37735849056603776,0.78513694,0.3863729,0.25585416,541941,-3.7481142308993753,0.5,66.5,92.38461538461539,0.0040875347,-706.61066,30.066289682115883,0.0103675295,-148.63972568511963,0.3787648000401421,0.010247313,0.76268905,53,7.209557986953883,0.38461538461538464,0.15384615384615385,-0.15967967,-73.49912769965968,-33.827422708272934
0.4375,0.023563039,0.0011377931,131,74.875,-55.3317373103193,-0.1423575,-0.045256221858446834,74.28571428571429,0.0029379912,-9.46344,-627.3856,0.0,0.4642857142857143,0.4642857142857143,0.62957996,0.39594242,0.25860608,546083,-4.029693811506874,0.5833333333333334,72.25,74.07142857142857,0.009216287,-617.9222,32.24298132094032,0.009864605,-145.93086516857147,0.44240902186384,0.008401724,0.79105437,56,8.441761792310478,0.42857142857142855,0.42857142857142855,-0.1412197,-71.584133060121,-33.711122669279575
0.2727272727272727,0.0865674,0.001008302,132,86.45454545454545,-58.81521273509478,-0.099689886,-0.04408342265852909,83.84615384615384,0.0040414333,13.446411,-664.07275,0.0,0.34,0.34,0.63590246,0.3542092,0.24368614,550245,-3.590606204114202,0.3076923076923077,86.23076923076923,76.92307692307692,0.0012606933,-677.51917,28.14754096982263,0.008835966,-128.9546743631363,0.44777485983580234,0.008741225,0.8425611,50,7.625930104216723,0.23076923076923078,0.5384615384615384,-0.098681584,-77.88049819357693,-33.64987485855818
0.4375,0.054977573,0.00028766692,133,72.25,-53.153679688214666,-0.17886621,-0.043724878693833714,66.76923076923077,0.0026808716,23.465149,-616.87964,0.0,0.46551724137931033,0.46551724137931033,0.6468026,0.46256846,0.28992182,554389,-4.091082732439631,0.4666666666666667,70.53333333333333,75.85714285714286,0.0038750418,-640.3448,29.609790839892607,0.0047225473,-119.02904260158539,0.33696751623670684,0.004760182,0.7086069,58,7.504047172870415,0.6153846153846154,0.35714285714285715,-0.17857854,-68.30409920144955,-33.7051096111536
0.46153846153846156,0.0541594,0.0013453066,134,69.76923076923077,-54.61073509265753,-0.15181263,-0.041360840647382095,74.8,0.0026120842,37.102295,-673.9086,0.0,0.5,0.5,0.6867786,0.39045462,0.27112073,558582,-3.858808364373722,0.46153846153846156,78.61538461538461,76.13333333333334,0.005027911,-711.0109,31.036055294965532,0.009799866,-143.83970022201538,0.17882079276083718,0.010198276,0.71151644,56,7.323288069401383,0.5333333333333333,0.5333333333333333,-0.15046732,-70.09350972981858,-33.75785607099533
0.2857142857142857,0.0050873477,0.000494428,135,85.64285714285714,-57.682563060385874,-0.08149798,-0.04478715357464504,64.46153846153847,0.0022951774,-13.483704,-703.2438,0.0,0.37735849056603776,0.37735849056603776,0.6409444,0.40070152,0.25771514,562721,-3.8988692821434228,0.35714285714285715,76.78571428571429,85.58333333333333,0.0042970846,-689.7601,32.59798108176472,0.011635164,-143.91531801223755,0.2629643488490142,0.01151016,0.82507765,53,7.9884851035878235,0.6153846153846154,0.25,-0.081003554,-76.04909378979004,-33.79765170067549
0.3333333333333333,0.08377882,0.0010118037,136,83.08333333333333,-54.764366117974795,-0.13903962,-0.042939231432757435,65.92307692307692,0.00263194,-36.84314,-867.8972,0.0,0.41509433962264153,0.41509433962264153,0.87258524,0.39252833,0.27181616,566843,-3.8377876601013767,0.46153846153846156,71.6923076923077,89.06666666666666,0.0035545276,-831.0541,26.89261268947158,0.0060994546,-127.21974104642868,0.43035135189938223,0.006065907,0.7696954,53,6.852432450873362,0.6153846153846154,0.26666666666666666,-0.13802782,-70.44191171281602,-33.88553240895271
0.375,0.102650754,0.0008158237,137,83.125,-54.438997613915795,-0.13452686,-0.04279582986513865,66.28571428571429,0.0034874305,12.103455,-573.6546,0.0,0.5,0.5,0.57999325,0.4754203,0.30144122,570972,-3.956327093115455,0.6428571428571429,67.35714285714286,77.33333333333333,0.0033867476,-585.75806,33.51090592628733,0.005761938,-176.12811660766602,0.49966394285247484,0.005780278,0.75121397,56,9.42284754177767,0.5714285714285714,0.4166666666666667,-0.13371104,-69.6354936963679,-33.89676368236542
0.36363636363636365,0.083527245,0.0009387359,138,77.9090909090909,-59.86855841891838,-0.1216744,-0.046103743642633435,81.5,0.003287159,-2.5463867,-772.57764,0.0,0.36538461538461536,0.36538461538461536,0.8163443,0.41912672,0.27485836,575108,-3.8563713906519297,0.46153846153846156,72.76923076923077,85.14285714285714,0.0026703055,-770.03125,31.97914979789183,0.011999736,-145.59349393844604,0.5084567440322112,0.012953174,0.872639,52,9.504941368471954,0.42857142857142855,0.21428571428571427,-0.12073567,-79.37336829010971,-33.71498113125563
0.4375,0.06470033,0.0016523451,139,77.5,-52.56763149435553,-0.1384672,-0.04275305518068635,72.07142857142857,0.0040212646,40.056335,-519.84924,0.0,0.5,0.5,0.5018709,0.49998337,0.3228092,579298,-4.2095940000292345,0.5625,63.6875,65.85714285714286,0.0046961065,-559.9056,31.846509051412635,0.0051708,-146.04455649852753,0.3392418541657173,0.0057128742,0.6905809,60,8.200885665274463,0.42857142857142855,0.5714285714285714,-0.13681485,-67.15510632313672,-33.9316536039114
0.46153846153846156,0.047987707,0.0004579425,140,75.3076923076923,-55.784334761620244,-0.13285372,-0.04455707199560949,73.73333333333333,0.0032382496,-1.8203125,-693.80347,0.0,0.4642857142857143,0.4642857142857143,0.7211667,0.46341822,0.29795942,583424,-4.151273148536006,0.46153846153846156,69.15384615384616,76.13333333333334,0.0018383493,-691.98315,32.934081790757325,0.008613306,-163.21912503242493,0.3922877574483685,0.008370891,0.76153845,56,8.052877332767814,0.4666666666666667,0.4666666666666667,-0.13239577,-72.37198093526864,-34.42102213948965
0.07142857142857142,0.06281318,0.00047735125,141,95.0,-58.47336809521582,-0.116098925,-0.042785028206933404,72.5,0.0028039701,-28.489258,-701.75507,0.0,0.3584905660377358,0.3584905660377358,0.6575527,0.4235051,0.28411537,587595,-3.78482968920801,0.5,69.71428571428571,76.53846153846153,0.0044033215,-673.2658,31.654630774144735,0.00926204,-143.42100250720978,0.42564714617597654,0.009058959,0.8031519,53,8.482634934667946,0.5,0.38461538461538464,-0.115621574,-77.23192287672241,-34.029269844293594
0.3333333333333333,0.02154065,0.0005529374,142,79.4,-54.05337842888835,-0.20114289,-0.04396480454057274,66.33333333333333,0.0030704755,27.026611,-608.99,0.0,0.5344827586206896,0.5344827586206896,0.6254731,0.47032845,0.30147514,591710,-4.122852955388993,0.5384615384615384,68.53846153846153,69.2,0.004313801,-636.0166,33.91869175054038,0.005186755,-163.43557691574097,0.46744307465670987,0.0052590845,0.73063964,58,9.49814512454435,0.6666666666666666,0.6,-0.20058995,-69.18534644230687,-33.829350747168064
0.15384615384615385,0.013105661,-0.0003138408,143,89.3076923076923,-54.951719808403354,-0.10748453,-0.043999148486170786,73.71428571428571,0.005242192,-0.39993286,-499.03754,0.0,0.44642857142857145,0.44642857142857145,0.5307003,0.42640117,0.2817486,595829,-4.131802988227506,0.5625,69.0,63.23076923076923,0.0037820241,-498.6376,30.598155139504605,0.0087937275,-141.42855674028397,0.48384094277933964,0.008866084,0.74209195,56,7.6797036219349355,0.5,0.5384615384615384,-0.10779837,-70.96057478704357,-33.75391089171171
0.07142857142857142,0.086803876,0.0005142316,144,95.64285714285714,-59.331227265581454,-0.11537381,-0.04381423473358154,67.5,0.00308761,29.73346,-748.28204,0.0,0.36538461538461536,0.36538461538461536,0.74463236,0.43326017,0.29352862,599954,-3.7820501697212805,0.5,70.91666666666667,80.35714285714286,0.0029733481,-778.0155,34.33235992192188,0.0095162075,-178.17892241477966,0.41920936416545673,0.009338197,0.8019775,52,8.377558712121212,0.5,0.42857142857142855,-0.11485958,-78.94625329283568,-33.8095361366868
0.15384615384615385,0.16947591,0.00052174926,145,90.92307692307692,-59.12802430618508,-0.10245013,-0.043039781379962005,75.35714285714286,0.00425452,-21.51538,-684.4234,0.0,0.35294117647058826,0.35294117647058826,0.67450124,0.4147883,0.29121786,604067,-3.671448502652808,0.5384615384615384,69.53846153846153,88.36363636363636,0.005497655,-662.908,31.503528552477693,0.00482402,-126.0826895236969,0.17790373896225553,0.004897627,0.7992956,51,7.510054818563092,0.42857142857142855,0.2727272727272727,-0.10192838,-78.79560708291098,-33.697256572544575
0.4166666666666667,0.05252296,3.607571e-05,146,82.25,-58.03063529071619,-0.1956169,-0.04278429153616683,69.61538461538461,0.0025564842,-4.6517334,-882.5027,0.0,0.46296296296296297,0.46296296296296297,0.9176789,0.45602912,0.30411613,608246,-3.768185204889278,0.5833333333333334,75.91666666666667,80.94117647058823,0.006152992,-877.85095,33.77735828928724,0.0067950357,-155.16886365413666,0.4893278956453251,0.006715376,0.7843703,54,9.448516765374492,0.5384615384615384,0.35294117647058826,-0.19558083,-75.67661231168097,-34.069252379238605
0.25,0.025233272,6.878376e-05,147,90.66666666666667,-60.483422409468986,-0.110656925,-0.04449405149261865,81.0,0.0027153734,10.499695,-602.4895,0.0,0.32653061224489793,0.32653061224489793,0.5627201,0.36640462,0.25917512,612343,-3.5838154445349204,0.375,82.1875,80.3,0.0042009745,-612.9892,29.50194522997805,0.009368526,-139.01441955566406,0.46245866665688495,0.00926994,0.846382,49,7.2213266757688555,0.2727272727272727,0.4,-0.11058814,-80.38571821122753,-33.76175006479025
0.375,0.06935866,0.0006970167,148,79.25,-57.60324480747099,-0.15243903,-0.042888768478492954,63.5625,0.0022975132,4.1711426,-688.4154,0.0,0.45454545454545453,0.45454545454545453,0.773095,0.45348355,0.301272,616519,-3.9433974959958036,0.4,83.2,81.46153846153847,0.005366497,-692.58655,35.76574255694001,0.006195977,-173.0465371608734,0.3628866263289119,0.00667147,0.76986605,55,8.828813457854405,0.625,0.38461538461538464,-0.15174201,-75.56028409972787,-33.754212856292725
0.36363636363636365,0.0575659,0.00039574504,149,79.54545454545455,-57.50637056795798,-0.12905294,-0.04521914430527702,83.07692307692308,0.004325878,-10.052551,-653.6558,0.0,0.4074074074074074,0.4074074074074074,0.6035475,0.46500483,0.307504,620646,-4.044918036778348,0.4375,73.375,71.28571428571429,0.0020327282,-643.6033,33.13616649278278,0.011477054,-143.53022634983063,0.3585012526632152,0.011112683,0.7862379,54,7.91006680473104,0.3076923076923077,0.5,-0.12865719,-75.81427386817005,-33.70389074832201
